Epoch,AttackerStrategy,DeviceID,HMM_State,AnomalyScore,BehavioralTrust,TrustScore,GraphRisk,FinalRisk,Triggered,TriggerReason,Quarantined,DetectionEpoch,DetectionTime
26,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.982,0.0209,0.5646,False,Device is trust-compliant.,False,,1
27,MIMIC,user_0_phone,Normal,0.0,1.0,0.9354,0.018,0.5746,False,Device is trust-compliant.,False,,1
27,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9742,0.0212,0.5667,False,Device is trust-compliant.,False,,1
28,MIMIC,user_0_phone,Idle,0.0,1.0,0.9376,0.018,0.5741,False,Device is trust-compliant.,False,,1
28,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9695,0.0194,0.5669,False,Device is trust-compliant.,False,,1
29,MIMIC,user_0_phone,Normal,0.0,1.0,0.9392,0.018,0.5737,False,Device is trust-compliant.,False,,1
29,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9667,0.0207,0.5682,False,Device is trust-compliant.,False,,1
30,MIMIC,user_0_phone,Normal,0.0,1.0,0.9403,0.018,0.5734,False,Device is trust-compliant.,False,,1
30,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.965,0.0212,0.5689,False,Device is trust-compliant.,False,,1
31,MIMIC,user_0_phone,Normal,0.0,1.0,0.941,0.018,0.5732,False,Device is trust-compliant.,False,,1
31,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.964,0.0198,0.5685,False,Device is trust-compliant.,False,,1
32,MIMIC,user_0_phone,Normal,0.0,1.0,0.9415,0.0182,0.5732,False,Device is trust-compliant.,False,,1
32,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9784,0.018,0.564,False,Device is trust-compliant.,False,,1
33,MIMIC,user_0_phone,Normal,0.0,1.0,0.9419,0.0189,0.5734,False,Device is trust-compliant.,False,,1
33,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.972,0.018,0.5656,False,Device is trust-compliant.,False,,1
34,MIMIC,user_0_phone,Normal,0.0,1.0,0.9596,0.0231,0.5712,False,Device is trust-compliant.,False,,1
34,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9674,0.018,0.5667,False,Device is trust-compliant.,False,,1
35,MIMIC,user_0_phone,Normal,0.0,1.0,0.9545,0.018,0.5699,False,Device is trust-compliant.,False,,1
35,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9645,0.0197,0.5683,False,Device is trust-compliant.,False,,1
36,MIMIC,user_0_phone,Normal,0.0,1.0,0.9509,0.018,0.5708,False,Device is trust-compliant.,False,,1
36,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9781,0.0196,0.5649,False,Device is trust-compliant.,False,,1
37,MIMIC,user_0_phone,Normal,0.0,1.0,0.9658,0.018,0.5671,False,Device is trust-compliant.,False,,1
37,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9711,0.0251,0.5693,False,Device is trust-compliant.,False,,1
38,MIMIC,user_0_phone,Normal,0.0,1.0,0.9588,0.018,0.5689,False,Device is trust-compliant.,False,,1
38,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9668,0.0345,0.575,False,Device is trust-compliant.,False,,1
39,MIMIC,user_0_phone,Normal,0.0,1.0,0.9539,0.018,0.5701,False,Device is trust-compliant.,False,,1
39,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9641,0.0329,0.5749,False,Device is trust-compliant.,False,,1
40,MIMIC,user_0_phone,Normal,0.0,1.0,0.9505,0.018,0.5709,False,Device is trust-compliant.,False,,1
40,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9779,0.0308,0.5705,False,Device is trust-compliant.,False,,1
1,MIMIC,user_0_phone,Idle,0.0736,0.9264,0.98,0.0518,0.0649,False,trust-compliant,False,,-1
1,MIMIC,user_0_laptop_1,Idle,0.1294,0.8706,0.98,0.0769,0.1084,False,trust-compliant,False,,-1
2,MIMIC,user_0_phone,Idle,0.0,1.0,0.9687,0.018,0.5664,False,trust-compliant,False,,-1
2,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9723,0.018,0.5655,False,trust-compliant,False,,-1
3,MIMIC,user_0_phone,Idle,0.0,1.0,0.9608,0.018,0.5684,False,trust-compliant,False,,-1
3,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9675,0.018,0.5667,False,trust-compliant,False,,-1
4,MIMIC,user_0_phone,Idle,0.0,1.0,0.9553,0.018,0.5697,False,trust-compliant,False,,-1
4,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9646,0.018,0.5674,False,trust-compliant,False,,-1
5,MIMIC,user_0_phone,Idle,0.0,1.0,0.9515,0.018,0.5706,False,trust-compliant,False,,-1
5,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9628,0.018,0.5679,False,trust-compliant,False,,-1
6,MIMIC,user_0_phone,Normal,0.0,1.0,0.9488,0.018,0.5713,False,trust-compliant,False,,-1
6,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.9617,0.018,0.5681,False,trust-compliant,False,,-1
7,MIMIC,user_0_phone,Normal,0.0,1.0,0.9644,0.018,0.5675,False,trust-compliant,False,,-1
7,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.961,0.018,0.5683,False,trust-compliant,False,,-1
8,MIMIC,user_0_phone,Normal,0.0,1.0,0.9578,0.018,0.5691,False,trust-compliant,False,,-1
8,MIMIC,user_0_laptop_1,Normal,0.0022,0.9978,0.9761,0.018,0.5654,False,trust-compliant,False,,-1
9,MIMIC,user_0_phone,Normal,0.0,1.0,0.9706,0.018,0.566,False,trust-compliant,False,,-1
9,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9257,0.018,0.577,False,trust-compliant,False,,-1
10,MIMIC,user_0_phone,Normal,0.0,1.0,0.98,0.018,0.5637,False,trust-compliant,False,,-1
10,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9554,0.018,0.5697,False,trust-compliant,False,,-1
10,MIMIC,rogue_laptop,Idle,0.1579,0.8421,0.98,0.134,0.1495,False,trust-compliant,False,,-1
11,MIMIC,user_0_phone,Normal,0.0,1.0,0.9864,0.9998,0.9014,True,Behavioral anomaly detected (Risk: 0.90 >= 0.65),True,11,-1
11,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9132,0.0294,0.5856,False,Device is trust-compliant.,False,,-1
11,MIMIC,rogue_laptop,Normal,0.0,1.0,0.9766,0.018,0.5645,False,Device is trust-compliant.,False,,-1
12,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9479,0.018,0.5715,False,Device is trust-compliant.,False,,-1
12,MIMIC,rogue_laptop,Normal,0.0,1.0,0.9748,0.1083,0.6087,False,Device is trust-compliant.,False,,-1
13,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9687,0.018,0.5664,False,Device is trust-compliant.,False,,-1
13,MIMIC,rogue_laptop,Normal,0.0,1.0,0.9691,0.0648,0.5892,False,Device is trust-compliant.,False,,-1
14,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9812,0.018,0.5634,False,Device is trust-compliant.,False,,-1
14,MIMIC,rogue_laptop,Normal,0.0,1.0,0.981,0.0433,0.5758,False,Device is trust-compliant.,False,,-1
15,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9887,0.018,0.5615,False,Device is trust-compliant.,False,,-1
15,MIMIC,rogue_laptop,Normal,0.0,1.0,0.9729,0.0376,0.575,False,Device is trust-compliant.,False,,-1
16,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9932,0.018,0.5604,False,Device is trust-compliant.,False,,-1
16,MIMIC,rogue_laptop,Normal,0.0,1.0,0.9859,0.1379,0.6201,False,Device is trust-compliant.,False,,-1
17,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9959,0.018,0.5597,False,Device is trust-compliant.,False,,-1
17,MIMIC,rogue_laptop,Normal,0.0,1.0,0.9797,0.3155,0.7008,True,Behavioral anomaly detected (Risk: 0.70 >= 0.65),True,17,7
18,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9375,0.018,0.5741,False,Device is trust-compliant.,False,,7
19,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9625,0.018,0.568,False,Device is trust-compliant.,False,,7
20,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9625,0.018,0.568,False,Device is trust-compliant.,False,,7
21,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9175,0.018,0.579,False,Device is trust-compliant.,False,,7
22,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9505,0.018,0.5709,False,Device is trust-compliant.,False,,7
23,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9703,0.018,0.566,False,Device is trust-compliant.,False,,7
24,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9672,0.018,0.5668,False,Device is trust-compliant.,False,,7
25,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9653,0.018,0.5673,False,Device is trust-compliant.,False,,7
26,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.9192,0.018,0.5785,False,Device is trust-compliant.,False,,7
27,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9365,0.018,0.5743,False,Device is trust-compliant.,False,,7
28,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.9619,0.018,0.5681,False,Device is trust-compliant.,False,,7
29,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.9621,0.018,0.5681,False,Device is trust-compliant.,False,,7
30,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.9623,0.018,0.568,False,Device is trust-compliant.,False,,7
31,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9624,0.018,0.568,False,Device is trust-compliant.,False,,7
32,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9774,0.018,0.5643,False,Device is trust-compliant.,False,,7
33,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9864,0.018,0.5621,False,Device is trust-compliant.,False,,7
34,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9918,0.018,0.5607,False,Device is trust-compliant.,False,,7
35,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9801,0.018,0.5636,False,Device is trust-compliant.,False,,7
36,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9881,0.018,0.5617,False,Device is trust-compliant.,False,,7
37,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9929,0.018,0.5605,False,Device is trust-compliant.,False,,7
38,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9807,0.018,0.5635,False,Device is trust-compliant.,False,,7
39,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9884,0.018,0.5616,False,Device is trust-compliant.,False,,7
40,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.993,0.018,0.5605,False,Device is trust-compliant.,False,,7
1,MIMIC,user_0_phone,Idle,0.0516,0.9484,0.98,0.0307,0.0433,False,trust-compliant,False,,-1
1,MIMIC,user_0_laptop_1,Idle,0.1317,0.8683,0.98,0.0602,0.1031,False,trust-compliant,False,,-1
2,MIMIC,user_0_phone,Normal,0.0,1.0,0.9687,0.018,0.5664,False,trust-compliant,False,,-1
2,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.9723,0.018,0.5655,False,trust-compliant,False,,-1
3,MIMIC,user_0_phone,Idle,0.0,1.0,0.9608,0.018,0.5684,False,trust-compliant,False,,-1
3,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9675,0.018,0.5667,False,trust-compliant,False,,-1
4,MIMIC,user_0_phone,Idle,0.0,1.0,0.9553,0.018,0.5697,False,trust-compliant,False,,-1
4,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9646,0.018,0.5674,False,trust-compliant,False,,-1
5,MIMIC,user_0_phone,Idle,0.0,1.0,0.9515,0.018,0.5706,False,trust-compliant,False,,-1
5,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.9628,0.018,0.5679,False,trust-compliant,False,,-1
6,MIMIC,user_0_phone,Idle,0.0,1.0,0.9488,0.018,0.5713,False,trust-compliant,False,,-1
6,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9617,0.018,0.5681,False,trust-compliant,False,,-1
7,MIMIC,user_0_phone,Normal,0.0,1.0,0.9644,0.018,0.5675,False,trust-compliant,False,,-1
7,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.961,0.018,0.5683,False,trust-compliant,False,,-1
8,MIMIC,user_0_phone,Normal,0.0,1.0,0.9578,0.018,0.5691,False,trust-compliant,False,,-1
8,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9606,0.018,0.5684,False,trust-compliant,False,,-1
9,MIMIC,user_0_phone,Normal,0.0,1.0,0.9706,0.018,0.566,False,trust-compliant,False,,-1
9,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9757,0.018,0.5647,False,trust-compliant,False,,-1
10,MIMIC,user_0_phone,Normal,0.0,1.0,0.9795,0.018,0.5638,False,trust-compliant,False,,-1
10,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.985,0.018,0.5624,False,trust-compliant,False,,-1
10,MIMIC,rogue_laptop,Normal,0.2678,0.7322,1.0,0.2058,0.2461,False,trust-compliant,False,,-1
11,MIMIC,user_0_phone,Normal,0.0,1.0,0.9861,1.0,0.9015,True,Behavioral anomaly detected (Risk: 0.90 >= 0.65),True,11,-1
11,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9908,0.9143,0.8847,True,Behavioral anomaly detected (Risk: 0.88 >= 0.65),True,11,-1
11,MIMIC,rogue_laptop,Normal,0.0,1.0,0.9307,0.018,0.5757,False,Device is trust-compliant.,False,,-1
12,MIMIC,rogue_laptop,Normal,0.0,1.0,0.9573,0.018,0.5692,False,Device is trust-compliant.,False,,-1
13,MIMIC,rogue_laptop,Normal,0.0,1.0,0.9583,0.1157,0.6161,False,Device is trust-compliant.,False,,-1
14,MIMIC,rogue_laptop,Normal,0.0,1.0,0.9653,0.9751,0.8989,True,Behavioral anomaly detected (Risk: 0.90 >= 0.65),True,14,4
1,MIMIC,user_0_phone,Idle,0.1208,0.8792,0.98,0.0466,0.0911,False,trust-compliant,False,,-1
1,MIMIC,user_0_laptop_1,Idle,0.0891,0.9109,0.98,0.0168,0.0602,False,trust-compliant,False,,-1
2,MIMIC,user_0_phone,Idle,0.0,1.0,0.9687,0.018,0.5664,False,trust-compliant,False,,-1
2,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9723,0.018,0.5655,False,trust-compliant,False,,-1
3,MIMIC,user_0_phone,Idle,0.0,1.0,0.9608,0.018,0.5684,False,trust-compliant,False,,-1
3,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.9829,0.018,0.5629,False,trust-compliant,False,,-1
4,MIMIC,user_0_phone,Normal,0.0,1.0,0.9553,0.018,0.5697,False,trust-compliant,False,,-1
4,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9741,0.018,0.5651,False,trust-compliant,False,,-1
5,MIMIC,user_0_phone,Normal,0.0,1.0,0.9515,0.018,0.5706,False,trust-compliant,False,,-1
5,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.9686,0.018,0.5665,False,trust-compliant,False,,-1
6,MIMIC,user_0_phone,Normal,0.0,1.0,0.9488,0.018,0.5713,False,trust-compliant,False,,-1
6,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9653,0.018,0.5673,False,trust-compliant,False,,-1
7,MIMIC,user_0_phone,Normal,0.0,1.0,0.947,0.018,0.5718,False,trust-compliant,False,,-1
7,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9786,0.018,0.564,False,trust-compliant,False,,-1
8,MIMIC,user_0_phone,Normal,0.0,1.0,0.9457,0.018,0.5721,False,trust-compliant,False,,-1
8,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9868,0.018,0.562,False,trust-compliant,False,,-1
9,MIMIC,user_0_phone,Normal,0.0,1.0,0.9448,0.018,0.5723,False,trust-compliant,False,,-1
9,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9919,0.018,0.5607,False,trust-compliant,False,,-1
10,MIMIC,user_0_phone,Normal,0.0,1.0,0.9442,0.018,0.5724,False,trust-compliant,False,,-1
10,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9951,0.018,0.5599,False,trust-compliant,False,,-1
10,MIMIC,rogue_laptop,Idle,0.2367,0.7633,0.98,0.1192,0.1956,False,trust-compliant,False,,-1
11,MIMIC,user_0_phone,Normal,0.0,1.0,0.9438,1.0,0.9052,True,Behavioral anomaly detected (Risk: 0.91 >= 0.65),True,11,-1
11,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9821,0.018,0.5631,False,Device is trust-compliant.,False,,-1
11,MIMIC,rogue_laptop,Normal,0.0,1.0,0.9723,0.0333,0.573,False,Device is trust-compliant.,False,,-1
12,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9293,0.018,0.5761,False,Device is trust-compliant.,False,,-1
12,MIMIC,rogue_laptop,Normal,0.0,1.0,0.9856,0.4292,0.7451,True,Behavioral anomaly detected (Risk: 0.75 >= 0.65),True,12,2
13,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9576,0.018,0.5692,False,Device is trust-compliant.,False,,2
14,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9746,0.018,0.565,False,Device is trust-compliant.,False,,2
15,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9848,0.018,0.5625,False,Device is trust-compliant.,False,,2
16,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9906,0.018,0.561,False,Device is trust-compliant.,False,,2
17,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9942,0.018,0.5602,False,Device is trust-compliant.,False,,2
18,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9964,0.018,0.5596,False,Device is trust-compliant.,False,,2
19,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9978,0.018,0.5593,False,Device is trust-compliant.,False,,2
20,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9986,0.018,0.5591,False,Device is trust-compliant.,False,,2
21,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9837,0.018,0.5627,False,Device is trust-compliant.,False,,2
22,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9752,0.018,0.5648,False,Device is trust-compliant.,False,,2
23,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9847,0.018,0.5625,False,Device is trust-compliant.,False,,2
24,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.9752,0.018,0.5648,False,Device is trust-compliant.,False,,2
25,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9693,0.018,0.5663,False,Device is trust-compliant.,False,,2
26,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9657,0.018,0.5672,False,Device is trust-compliant.,False,,2
27,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9635,0.018,0.5677,False,Device is trust-compliant.,False,,2
28,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9621,0.018,0.5681,False,Device is trust-compliant.,False,,2
29,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.9613,0.018,0.5682,False,Device is trust-compliant.,False,,2
30,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9608,0.018,0.5684,False,Device is trust-compliant.,False,,2
31,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9759,0.018,0.5647,False,Device is trust-compliant.,False,,2
32,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9698,0.018,0.5662,False,Device is trust-compliant.,False,,2
33,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9814,0.018,0.5633,False,Device is trust-compliant.,False,,2
34,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9731,0.018,0.5653,False,Device is trust-compliant.,False,,2
35,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9834,0.018,0.5628,False,Device is trust-compliant.,False,,2
36,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9898,0.018,0.5612,False,Device is trust-compliant.,False,,2
37,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9939,0.018,0.5602,False,Device is trust-compliant.,False,,2
38,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9962,0.018,0.5597,False,Device is trust-compliant.,False,,2
39,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9977,0.018,0.5593,False,Device is trust-compliant.,False,,2
40,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9386,0.018,0.5738,False,Device is trust-compliant.,False,,2
1,MIMIC,user_0_phone,Idle,0.0704,0.9296,0.98,0.0212,0.0507,False,trust-compliant,False,,-1
1,MIMIC,user_0_laptop_1,Idle,0.1204,0.8796,0.98,0.064,0.0978,False,trust-compliant,False,,-1
2,MIMIC,user_0_phone,Idle,0.0,1.0,0.9687,0.018,0.5664,False,trust-compliant,False,,-1
2,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9723,0.018,0.5655,False,trust-compliant,False,,-1
3,MIMIC,user_0_phone,Idle,0.0,1.0,0.9608,0.018,0.5684,False,trust-compliant,False,,-1
3,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.9675,0.018,0.5667,False,trust-compliant,False,,-1
4,MIMIC,user_0_phone,Normal,0.0,1.0,0.9553,0.018,0.5697,False,trust-compliant,False,,-1
4,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.9646,0.018,0.5674,False,trust-compliant,False,,-1
5,MIMIC,user_0_phone,Normal,0.0,1.0,0.9689,0.018,0.5664,False,trust-compliant,False,,-1
5,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.9628,0.018,0.5679,False,trust-compliant,False,,-1
6,MIMIC,user_0_phone,Normal,0.0,1.0,0.961,0.018,0.5683,False,trust-compliant,False,,-1
6,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.9617,0.018,0.5681,False,trust-compliant,False,,-1
7,MIMIC,user_0_phone,Normal,0.0,1.0,0.9729,0.018,0.5654,False,trust-compliant,False,,-1
7,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9764,0.018,0.5645,False,trust-compliant,False,,-1
8,MIMIC,user_0_phone,Normal,0.0,1.0,0.9811,0.018,0.5634,False,trust-compliant,False,,-1
8,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9701,0.018,0.5661,False,trust-compliant,False,,-1
9,MIMIC,user_0_phone,Normal,0.0,1.0,0.9694,0.018,0.5663,False,trust-compliant,False,,-1
9,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9662,0.018,0.567,False,trust-compliant,False,,-1
10,MIMIC,user_0_phone,Normal,0.0,1.0,0.9787,0.018,0.564,False,trust-compliant,False,,-1
10,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9797,0.018,0.5637,False,trust-compliant,False,,-1
10,MIMIC,rogue_laptop,Idle,0.2438,0.7562,0.98,0.1074,0.196,False,trust-compliant,False,,-1
11,MIMIC,user_0_phone,Normal,0.0,1.0,0.9855,0.018,0.5623,False,Device is trust-compliant.,False,,-1
11,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9878,0.0326,0.5689,False,Device is trust-compliant.,False,,-1
11,MIMIC,rogue_laptop,Normal,0.0,1.0,0.9896,1.0,0.9012,True,Behavioral anomaly detected (Risk: 0.90 >= 0.65),True,11,1
12,MIMIC,user_0_phone,Normal,0.0,1.0,0.9901,0.0283,0.5662,False,Device is trust-compliant.,False,,1
12,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9927,0.018,0.5605,False,Device is trust-compliant.,False,,1
13,MIMIC,user_0_phone,Normal,0.0,1.0,0.9933,0.018,0.5604,False,Device is trust-compliant.,False,,1
13,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9956,0.0271,0.5643,False,Device is trust-compliant.,False,,1
14,MIMIC,user_0_phone,Normal,0.0,1.0,0.9954,0.0206,0.5611,False,Device is trust-compliant.,False,,1
14,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9824,0.018,0.5631,False,Device is trust-compliant.,False,,1
15,MIMIC,user_0_phone,Normal,0.0,1.0,0.9969,0.0271,0.564,False,Device is trust-compliant.,False,,1
15,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9894,0.018,0.5613,False,Device is trust-compliant.,False,,1
16,MIMIC,user_0_phone,Normal,0.0,1.0,0.9978,0.018,0.5593,False,Device is trust-compliant.,False,,1
16,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9936,0.0349,0.5686,False,Device is trust-compliant.,False,,1
17,MIMIC,user_0_phone,Normal,0.0,1.0,0.9815,0.0223,0.5654,False,Device is trust-compliant.,False,,1
17,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9961,0.018,0.5597,False,Device is trust-compliant.,False,,1
18,MIMIC,user_0_phone,Normal,0.0,1.0,0.9704,0.0245,0.5692,False,Device is trust-compliant.,False,,1
18,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9822,0.018,0.5631,False,Device is trust-compliant.,False,,1
19,MIMIC,user_0_phone,Normal,0.0,1.0,0.9799,0.0213,0.5653,False,Device is trust-compliant.,False,,1
19,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.989,0.018,0.5614,False,Device is trust-compliant.,False,,1
20,MIMIC,user_0_phone,Normal,0.0,1.0,0.9863,0.0185,0.5623,False,Device is trust-compliant.,False,,1
20,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9932,0.018,0.5604,False,Device is trust-compliant.,False,,1
21,MIMIC,user_0_phone,Normal,0.0,1.0,0.9907,0.018,0.561,False,Device is trust-compliant.,False,,1
21,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9804,0.0224,0.5657,False,Device is trust-compliant.,False,,1
22,MIMIC,user_0_phone,Normal,0.0,1.0,0.9937,0.018,0.5603,False,Device is trust-compliant.,False,,1
22,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9879,0.0211,0.5632,False,Device is trust-compliant.,False,,1
23,MIMIC,user_0_phone,Normal,0.0,1.0,0.9957,0.018,0.5598,False,Device is trust-compliant.,False,,1
23,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9925,0.0335,0.5682,False,Device is trust-compliant.,False,,1
24,MIMIC,user_0_phone,Normal,0.0,1.0,0.9801,0.018,0.5636,False,Device is trust-compliant.,False,,1
24,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.98,0.0335,0.5713,False,Device is trust-compliant.,False,,1
25,MIMIC,user_0_phone,Normal,0.0,1.0,0.9695,0.018,0.5662,False,Device is trust-compliant.,False,,1
25,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9723,0.0259,0.5694,False,Device is trust-compliant.,False,,1
26,MIMIC,user_0_phone,Idle,0.0,1.0,0.9623,0.018,0.568,False,Device is trust-compliant.,False,,1
26,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9675,0.0229,0.5691,False,Device is trust-compliant.,False,,1
27,MIMIC,user_0_phone,Normal,0.0,1.0,0.9574,0.018,0.5692,False,Device is trust-compliant.,False,,1
27,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.9646,0.0226,0.5697,False,Device is trust-compliant.,False,,1
28,MIMIC,user_0_phone,Idle,0.0,1.0,0.954,0.018,0.57,False,Device is trust-compliant.,False,,1
28,MIMIC,user_0_laptop_1,Idle,0.0,1.0,0.9628,0.0203,0.569,False,Device is trust-compliant.,False,,1
29,MIMIC,user_0_phone,Normal,0.0,1.0,0.9517,0.018,0.5706,False,Device is trust-compliant.,False,,1
29,MIMIC,user_0_laptop_1,Normal,0.0,1.0,0.9617,0.0196,0.5689,False,Device is trust-compliant.,False,,1
